difficulty,importance,scheduled_duration,category,location,fixed_time,time_difference,real_duration
0.34,0.233,166,social,outdoor,,-1,184.7
0.377,0.387,35,study,office,,-1,52.1
0.652,0.721,64,work,office,,-1,88.3
0.398,0.692,44,errand,home,,-1,43.4
0.652,0.202,24,personal,home,18:18,1.3,16.6
0.655,0.528,81,study,office,17:45,8.75,108.4
0.283,0.554,18,errand,home,12:45,6.75,11.5
0.069,0.313,29,errand,home,,-1,14.9
0.0,0.796,27,personal,store,22:00,6.0,28.0
0.599,0.642,30,health,home,,-1,33.7
0.21,0.126,19,personal,cafe,13:45,4.75,22.3
0.928,0.613,52,work,office,,-1,99.3
0.43,0.0,118,social,outdoor,11:15,2.25,133.5
0.707,0.135,32,work,home,,-1,34.1
0.815,0.618,98,study,office,,-1,139.0
0.558,0.715,38,health,home,,-1,44.4
0.445,0.449,63,work,office,13:45,7.75,85.0
0.478,0.618,132,social,home,21:00,2.0,109.3
0.647,0.617,35,work,cafe,20:45,4.75,52.3
0.562,0.058,99,work,home,18:30,7.5,92.3
0.571,0.238,106,social,outdoor,22:45,3.75,142.6
0.603,0.117,14,errand,home,,-1,10.5
0.599,0.545,94,work,cafe,,-1,108.9
0.291,0.54,25,errand,outdoor,,-1,42.3
0.792,0.177,136,social,cafe,,-1,163.8
0.75,0.887,54,study,cafe,,-1,79.9
0.234,0.815,106,work,home,,-1,106.5
0.241,0.428,76,personal,store,18:15,10.25,74.5
0.367,0.689,41,errand,store,19:30,8.5,49.5
0.53,0.44,41,health,home,09:15,2.25,50.4
0.203,0.781,52,personal,store,,-1,55.0
0.232,0.729,39,errand,store,19:18,11.3,45.8
0.891,0.463,107,study,office,,-1,165.8
0.427,0.144,29,errand,store,12:18,2.3,37.0
0.419,0.63,37,health,outdoor,,-1,67.2
0.511,0.647,61,personal,cafe,16:45,0.75,56.3
0.411,0.034,75,work,office,,-1,86.2
0.05,0.644,42,personal,home,,-1,25.5
0.54,0.894,97,work,office,15:45,5.75,136.5
0.176,0.522,43,errand,store,18:15,6.25,45.5
0.605,0.401,22,personal,store,15:45,0.75,32.2
0.901,0.79,61,work,cafe,14:00,6.0,103.2
0.472,0.503,119,work,home,21:00,10.0,122.5
0.574,0.745,115,study,cafe,18:45,3.75,138.2
0.373,0.715,47,health,outdoor,18:00,3.0,78.3
0.682,0.886,34,health,gym,10:15,0.25,53.8
0.373,0.11,66,study,cafe,09:18,0.3,0.0
0.361,0.186,90,work,home,22:18,7.3,86.5
0.373,0.544,36,personal,home,22:00,13.0,32.8
0.639,0.44,43,errand,outdoor,21:00,13.0,60.3
0.516,0.503,18,personal,store,,-1,28.4
0.336,0.369,29,errand,store,20:15,3.25,37.0
0.355,0.383,41,study,home,,-1,36.8
0.148,0.425,14,errand,outdoor,10:30,3.5,36.7
0.539,0.623,62,work,cafe,,-1,77.8
0.391,0.867,49,health,outdoor,17:15,8.25,86.8
0.34,0.381,37,personal,home,,-1,29.3
0.661,0.515,43,study,cafe,,-1,58.3
0.374,0.485,35,personal,cafe,,-1,38.0
0.102,0.71,69,personal,home,20:45,12.75,52.6
0.45,0.45,80,work,home,19:15,2.25,86.0
0.113,0.505,64,study,office,15:45,5.75,75.8
0.471,0.609,73,study,home,22:45,2.75,81.5
0.872,0.544,68,social,cafe,,-1,97.6
0.678,0.741,68,work,home,22:00,6.0,81.9
0.882,0.957,52,health,home,19:18,13.3,94.8
0.367,0.724,34,study,cafe,10:18,0.3,36.6
0.144,0.683,69,personal,store,13:30,3.5,63.7
0.473,0.816,60,health,gym,,-1,94.4
0.452,0.53,67,work,cafe,20:18,9.3,83.0
0.408,0.384,46,personal,home,,-1,42.4
0.531,0.263,127,social,home,,-1,130.4
0.757,0.567,35,work,cafe,14:30,7.5,58.2
0.287,0.508,31,errand,store,,-1,36.2
0.373,0.772,97,work,cafe,21:00,2.0,119.8
0.448,0.364,57,personal,cafe,,-1,59.3
0.456,0.0,21,personal,store,,-1,19.3
0.674,0.274,75,social,outdoor,,-1,109.8
0.636,0.723,45,health,gym,,-1,74.4
0.569,0.479,110,study,office,,-1,133.3
0.363,0.568,160,social,outdoor,,-1,180.2
0.037,0.798,58,health,gym,13:30,4.5,75.7
0.569,0.279,146,social,cafe,,-1,166.1
0.416,0.527,42,errand,home,21:00,4.0,37.6
0.859,0.673,31,study,home,14:45,6.75,39.3
0.292,0.209,41,study,home,14:15,5.25,30.6
0.262,0.624,44,errand,home,13:30,3.5,40.3
0.282,0.0,62,personal,cafe,,-1,49.6
0.396,0.504,42,errand,home,14:15,0.25,0.0
0.588,0.493,117,work,cafe,18:15,5.25,135.0
0.553,0.411,29,errand,store,21:45,4.75,36.5
0.627,0.821,40,health,home,,-1,51.0
0.0,0.621,30,personal,cafe,,-1,26.8
0.267,0.814,105,work,home,,-1,113.2
0.756,0.843,51,health,gym,20:15,1.25,98.0
0.462,0.681,46,study,cafe,23:18,6.3,51.7
0.584,0.73,104,study,home,23:15,2.25,110.7
0.462,0.514,30,study,cafe,23:18,16.3,45.6
0.289,0.494,32,health,gym,,-1,51.9
0.879,0.591,77,study,home,22:15,2.25,102.1
0.764,0.412,106,work,office,,-1,146.5
0.387,0.548,48,work,home,21:30,0.5,45.3
0.385,0.542,132,social,outdoor,,-1,152.3
0.499,0.346,78,study,office,14:45,7.75,95.9
0.487,0.264,145,social,home,,-1,153.1
0.167,0.29,96,social,cafe,22:15,3.25,93.8
0.356,0.073,71,personal,home,,-1,52.4
1.0,0.478,100,work,office,,-1,157.9
0.485,0.343,68,work,cafe,,-1,82.5
0.278,0.565,109,social,home,22:30,0.5,0.0
0.569,0.654,139,social,outdoor,21:00,4.0,183.6
0.646,0.615,85,work,home,20:18,2.3,99.1
0.839,0.792,85,work,cafe,19:15,0.25,0.0
0.27,0.419,75,work,office,,-1,88.8
0.426,0.483,55,study,home,21:15,2.25,55.5
0.175,0.359,56,personal,store,,-1,47.2
0.227,0.634,64,personal,store,14:00,7.0,59.7
0.34,0.703,41,work,cafe,,-1,53.8
0.181,0.686,111,study,office,,-1,107.5
0.454,1.0,52,health,home,,-1,72.1
0.428,0.431,36,personal,store,,-1,42.1
0.404,0.473,39,errand,home,,-1,35.7
0.749,0.4,81,study,home,,-1,101.4
0.168,0.527,32,errand,outdoor,21:18,0.3,38.1
0.652,0.44,14,errand,outdoor,21:45,7.75,41.1
0.313,0.563,66,personal,home,18:00,2.0,52.8
0.388,0.671,84,personal,home,16:18,4.3,73.5
0.464,0.566,109,study,home,21:18,4.3,112.5
0.583,0.647,107,work,office,12:18,4.3,131.0
0.51,0.615,80,study,office,,-1,100.6
1.0,0.934,35,study,office,,-1,75.8
0.597,0.168,64,study,home,,-1,66.0
0.405,0.511,22,personal,home,18:00,7.0,22.3
0.711,0.513,36,work,home,20:18,12.3,38.9
0.586,0.595,28,personal,home,20:00,0.0,0.0
0.268,0.165,75,personal,store,16:15,1.25,61.3
0.188,0.523,80,personal,home,20:00,4.0,59.2
0.425,0.519,102,work,office,17:45,6.75,121.0
0.338,0.702,20,health,home,,-1,27.4
0.592,0.621,97,study,home,,-1,101.4
0.536,0.651,49,work,home,,-1,47.4
0.551,0.46,88,study,cafe,23:15,3.25,96.0
0.569,0.949,34,health,home,,-1,43.8
0.088,0.268,35,personal,home,20:30,8.5,27.0
0.509,0.375,85,study,office,,-1,104.0
0.288,0.641,80,personal,home,,-1,66.4
0.689,0.56,36,study,office,14:30,6.5,56.8
0.605,0.328,76,study,cafe,16:00,1.0,80.4
0.354,0.323,76,social,outdoor,20:00,11.0,99.2
0.7,0.89,52,work,home,23:45,9.75,69.0
0.362,0.727,103,work,office,,-1,121.9
0.65,0.766,97,work,home,18:00,6.0,112.4
0.442,0.312,16,errand,home,,-1,10.7
0.677,0.376,56,health,gym,20:45,9.75,90.5
0.517,0.619,26,health,home,,-1,32.1
0.334,0.759,68,personal,home,,-1,60.2
0.383,0.35,18,personal,store,13:30,7.5,26.3
0.422,0.697,75,work,office,12:15,0.25,0.0
0.502,0.537,23,errand,home,17:00,10.0,17.5
0.501,0.564,52,personal,home,17:30,0.5,34.6
0.223,0.529,87,social,home,,-1,79.4
0.448,0.815,59,health,home,22:18,1.3,75.7
0.318,0.905,116,work,home,21:30,14.5,127.8
0.444,0.73,40,study,cafe,20:30,0.5,44.7
0.22,0.07,17,personal,store,,-1,25.1
0.594,0.729,59,work,office,,-1,81.6
0.636,0.369,82,social,cafe,14:00,3.0,96.9
0.41,0.501,41,errand,outdoor,22:45,4.75,59.1
0.728,0.304,40,study,office,20:45,8.75,56.9
0.486,0.735,56,study,cafe,23:15,1.25,68.2
0.141,0.195,80,personal,store,,-1,63.0
0.209,0.279,179,social,home,,-1,165.8
0.322,0.351,32,study,home,21:45,8.75,29.0
0.616,0.613,58,work,home,,-1,59.9
0.187,0.33,86,study,office,23:18,17.3,95.1
0.57,0.588,44,health,gym,,-1,65.8
0.761,0.302,58,study,home,,-1,68.4
0.263,0.97,115,work,home,,-1,135.5
0.965,0.577,97,work,office,,-1,168.9
0.233,0.677,56,study,home,,-1,54.1
0.364,0.668,51,study,home,16:15,3.25,51.9
0.081,0.605,18,errand,home,,-1,15.7
0.413,0.333,104,study,cafe,,-1,119.4
0.262,0.417,37,errand,home,21:15,3.25,35.0
0.394,0.523,101,work,cafe,,-1,121.5
0.399,0.475,17,personal,store,20:00,14.0,29.2
0.368,0.0,108,social,outdoor,,-1,105.7
0.528,0.197,130,social,cafe,21:15,6.25,139.3
0.38,0.314,30,errand,store,,-1,41.5
0.428,0.212,129,social,outdoor,22:15,1.25,113.5
0.62,0.668,61,personal,home,20:45,8.75,58.0
0.311,0.457,154,social,cafe,,-1,163.4
0.145,0.479,15,errand,outdoor,,-1,32.6
0.093,0.353,18,personal,home,23:30,1.5,14.3
0.62,0.786,79,study,cafe,,-1,95.5
0.595,0.486,114,study,office,,-1,125.8
0.336,0.651,42,study,cafe,,-1,49.3
0.0,0.6,75,personal,store,,-1,62.1
0.813,0.405,101,work,home,,-1,136.0
0.482,0.902,74,work,home,,-1,94.8
0.455,0.548,118,study,cafe,,-1,129.9
0.34,0.672,75,study,office,,-1,94.8
0.378,0.18,37,study,home,,-1,33.5
0.039,0.333,43,personal,home,12:30,6.5,28.7
0.521,0.351,33,study,home,,-1,34.3
0.623,0.97,34,health,gym,,-1,69.7
0.403,0.319,22,personal,store,23:45,8.75,27.0
0.605,0.676,109,work,office,23:30,4.5,137.9
0.274,0.27,26,personal,cafe,17:30,0.5,27.3
0.197,0.931,57,study,home,16:30,6.5,57.3
0.899,0.702,79,work,home,22:18,16.3,111.8
0.655,0.561,61,study,home,,-1,64.0
0.664,0.675,145,social,cafe,,-1,173.9
0.735,0.677,30,work,cafe,,-1,45.6
0.467,0.615,41,errand,store,,-1,53.1
0.366,0.479,20,errand,store,22:30,7.5,30.5
0.614,0.473,59,health,gym,,-1,90.9
0.682,0.4,115,study,office,19:30,1.5,129.9
0.255,0.442,106,work,office,21:00,4.0,126.7
0.573,0.642,35,study,home,18:45,1.75,28.5
0.482,0.609,117,study,cafe,,-1,134.8
0.466,0.14,72,personal,home,14:45,1.75,60.7
0.447,0.379,24,errand,store,,-1,30.5
0.465,0.896,38,errand,home,19:15,4.25,43.1
0.341,0.22,66,personal,store,,-1,66.0
0.35,0.678,113,study,office,,-1,134.5
0.168,0.47,66,personal,store,,-1,56.2
0.337,0.444,89,personal,cafe,23:15,1.25,82.0
0.574,0.337,109,work,cafe,19:00,6.0,122.5
0.165,0.395,27,errand,outdoor,,-1,44.8
0.436,0.761,26,health,home,,-1,30.8
0.514,0.617,41,work,cafe,21:00,0.0,0.0
0.191,0.458,20,personal,home,,-1,15.8
0.287,0.0,76,social,outdoor,,-1,91.1
0.609,0.454,60,study,home,,-1,69.1
0.503,0.692,37,work,cafe,19:18,1.3,50.6
0.633,0.503,102,study,office,,-1,129.6
0.656,0.895,101,study,cafe,,-1,148.7
0.705,0.482,102,work,home,23:15,1.25,107.5
0.498,0.155,38,personal,home,22:30,0.5,27.5
0.386,0.843,96,study,office,16:45,10.75,124.6
0.0,0.439,42,personal,store,,-1,42.8
0.736,0.804,60,health,gym,,-1,100.8
0.211,0.666,74,personal,cafe,23:00,1.0,67.8
0.234,0.644,17,personal,home,,-1,11.9
0.718,0.244,97,work,home,12:30,5.5,106.8
0.281,0.392,111,social,home,22:18,9.3,101.1
0.503,0.633,101,work,home,21:15,0.25,0.0
0.377,0.864,61,work,cafe,23:15,1.25,84.6
0.631,0.571,47,study,office,18:45,7.75,71.3
0.156,0.553,103,study,home,21:15,8.25,88.0
0.764,0.362,44,study,cafe,,-1,61.2
0.932,0.498,34,work,home,,-1,48.1
0.647,0.343,22,personal,store,18:15,5.25,32.4
0.677,1.0,65,work,home,17:15,0.25,0.0
0.25,0.616,115,work,home,21:15,4.25,120.4
0.054,0.542,23,errand,outdoor,,-1,43.4
0.298,0.033,21,personal,cafe,,-1,22.5
0.677,0.564,27,health,home,17:18,2.3,31.0
0.816,0.34,60,personal,store,18:18,11.3,74.6
0.505,0.813,55,study,office,,-1,77.5
0.588,0.124,29,personal,home,09:30,1.5,20.7
0.57,0.813,12,errand,home,,-1,12.3
0.244,0.239,124,social,home,,-1,118.5
0.513,0.623,35,errand,store,23:45,7.75,41.3
0.668,0.738,66,study,cafe,,-1,93.1
0.37,0.231,117,study,home,,-1,117.5
0.104,0.427,82,personal,home,,-1,59.4
0.339,0.546,30,errand,home,,-1,28.1
0.887,0.497,58,health,outdoor,16:15,6.25,102.5
0.2,0.212,114,social,cafe,,-1,114.9
0.317,0.687,110,work,office,14:30,5.5,139.6
0.55,0.807,60,work,home,,-1,72.0
0.24,0.948,92,study,cafe,,-1,116.2
0.513,0.429,75,work,home,19:00,0.0,0.0
0.585,0.506,27,personal,store,18:00,6.0,34.1
0.763,0.544,76,work,office,,-1,113.5
0.66,0.799,105,work,home,,-1,120.4
0.618,0.604,101,work,cafe,,-1,126.6
0.5,0.568,36,work,office,,-1,52.5
0.183,0.605,38,study,home,,-1,33.0
0.607,0.498,39,personal,store,22:15,1.25,41.5
0.568,0.625,27,health,home,17:30,9.5,30.0
0.339,0.901,71,study,home,,-1,81.1
0.343,0.786,52,health,gym,10:00,2.0,82.1
0.511,0.312,106,study,home,21:00,3.0,116.1
0.0,0.454,41,errand,home,,-1,33.5
0.599,0.629,114,work,cafe,,-1,126.0
0.636,0.106,31,personal,home,17:18,8.3,28.4
0.152,0.242,108,study,office,,-1,115.0
0.562,0.643,63,personal,cafe,,-1,66.1
0.323,0.809,75,study,cafe,19:45,10.75,97.3
0.287,0.313,35,personal,store,,-1,38.6
0.36,0.788,55,health,outdoor,19:30,1.5,87.5
0.39,0.517,63,personal,cafe,,-1,65.7
0.041,0.305,35,personal,cafe,18:30,0.5,33.4
0.377,0.52,75,personal,home,,-1,66.7
0.329,0.772,33,study,office,,-1,51.0
0.302,0.662,70,work,office,,-1,86.0
0.61,0.6,50,study,cafe,,-1,57.8
0.874,0.498,22,health,gym,,-1,55.4
0.342,0.444,43,errand,outdoor,21:18,9.3,64.7
0.111,0.68,11,errand,outdoor,21:18,1.3,33.5
0.663,0.227,82,personal,store,18:00,5.0,84.4
0.292,0.099,62,personal,store,,-1,52.1
0.43,0.608,106,work,cafe,,-1,128.1
0.129,0.453,45,errand,store,,-1,46.4
0.748,0.071,87,personal,store,15:18,0.3,0.0
0.544,0.398,35,personal,cafe,,-1,41.6
0.194,0.373,33,work,cafe,,-1,39.6
1.0,0.922,20,health,home,19:30,2.5,34.7
0.084,0.551,74,study,office,14:30,3.5,83.3
0.053,0.358,52,personal,home,10:00,3.0,34.9
0.295,0.394,66,social,home,,-1,67.8
0.419,0.613,45,health,gym,,-1,76.2
0.153,0.62,90,study,office,,-1,95.2
0.516,0.342,134,social,outdoor,18:30,11.5,159.9
0.123,0.448,74,personal,cafe,14:00,0.0,0.0
0.385,0.743,107,work,cafe,18:15,6.25,137.4
0.743,0.155,26,personal,store,,-1,37.3
0.468,0.012,26,errand,home,,-1,24.4
0.083,0.495,45,errand,home,15:15,1.25,35.2
0.43,0.582,92,work,office,,-1,112.4
0.559,0.632,90,work,office,18:18,2.3,118.4
0.306,0.558,72,personal,home,22:15,3.25,57.4
0.408,0.2,19,personal,store,,-1,26.6
0.332,0.526,36,personal,store,19:45,4.75,42.1
0.073,0.442,75,personal,cafe,,-1,66.1
0.397,0.478,110,study,office,,-1,121.8
0.979,0.0,160,social,home,11:18,1.3,144.3
0.524,0.67,100,study,office,22:18,0.3,0.0
0.535,0.335,53,work,home,,-1,53.8
0.338,0.441,33,study,office,16:45,9.75,52.0
0.156,0.373,45,errand,store,09:45,2.75,44.1
0.461,1.0,48,work,office,,-1,75.4
0.392,0.501,10,errand,store,,-1,21.7
0.741,0.698,114,work,cafe,23:18,1.3,128.3
0.541,0.435,49,work,home,18:30,0.5,47.9
0.524,0.943,119,work,home,19:45,0.75,0.0
0.205,0.242,76,work,cafe,22:15,1.25,65.4
0.778,0.538,108,work,home,21:00,15.0,136.0
0.978,0.57,24,health,gym,,-1,61.1
0.298,0.549,58,study,cafe,,-1,65.4
0.186,0.494,84,personal,store,15:15,5.25,69.7
0.094,0.34,28,personal,cafe,13:45,7.75,29.6
0.674,0.433,137,social,cafe,,-1,152.7
0.229,0.74,14,errand,home,,-1,14.2
0.124,0.485,15,errand,home,,-1,9.8
0.204,0.624,119,work,office,18:45,7.75,117.1
0.457,0.29,64,social,outdoor,,-1,87.6
0.742,0.441,48,study,cafe,23:18,1.3,67.2
0.486,0.403,96,work,office,,-1,115.8
0.596,0.582,87,study,home,23:45,2.75,96.5
0.341,0.353,74,study,cafe,19:30,3.5,78.5
0.0,0.552,19,errand,outdoor,,-1,41.5
0.799,0.376,90,study,home,,-1,106.2
0.397,0.69,84,work,cafe,21:15,2.25,103.1
0.355,0.49,50,study,home,,-1,56.1
0.487,0.642,39,study,home,,-1,40.4
0.295,0.677,35,personal,store,,-1,40.2
1.0,0.623,58,health,gym,,-1,107.2
0.0,0.277,54,personal,home,,-1,35.8
0.0,0.585,19,errand,outdoor,10:18,2.3,35.3
0.644,0.174,54,study,cafe,21:00,1.0,62.6
0.737,0.584,45,study,office,,-1,66.2
0.559,0.448,87,work,office,,-1,104.5
0.498,0.666,77,study,cafe,20:00,14.0,92.4
0.224,0.411,35,errand,outdoor,,-1,44.4
0.576,0.183,109,social,outdoor,20:15,8.25,129.5
0.623,0.489,64,personal,cafe,,-1,68.3
0.442,0.492,63,study,cafe,17:00,6.0,74.0
0.0,0.372,39,errand,store,,-1,37.1
0.382,0.417,35,errand,home,,-1,29.5
0.542,0.022,83,study,home,,-1,67.3
0.608,0.642,102,work,office,,-1,132.4
0.32,0.61,18,personal,cafe,,-1,25.5
0.797,0.391,106,work,cafe,,-1,149.9
0.665,0.549,42,work,office,12:45,4.75,69.2
0.284,0.707,79,study,office,18:18,8.3,92.6
0.501,0.683,37,health,outdoor,,-1,64.2
0.212,0.134,28,personal,cafe,,-1,28.9
0.694,0.069,162,social,outdoor,,-1,184.2
0.272,0.631,142,social,cafe,19:00,10.0,143.8
0.426,0.67,67,study,cafe,,-1,82.4
0.757,0.367,27,personal,store,12:15,0.25,31.2
0.451,0.387,64,social,outdoor,21:15,3.25,90.3
0.841,0.63,106,study,office,,-1,166.9
0.43,0.121,127,social,outdoor,,-1,156.8
0.323,0.689,71,study,office,18:00,11.0,82.9
0.757,0.533,52,health,gym,11:45,3.75,84.5
0.19,0.079,56,personal,home,,-1,34.0
0.693,0.571,28,health,outdoor,,-1,58.1
0.62,0.594,15,personal,home,,-1,11.7
0.337,0.876,27,health,home,,-1,37.2
0.201,0.405,44,errand,outdoor,,-1,65.2
0.41,0.579,177,social,home,21:45,0.75,0.0
0.314,0.367,20,personal,store,16:15,3.25,21.8
0.647,0.695,55,health,gym,17:18,2.3,91.2
0.542,0.613,35,study,home,19:00,2.0,36.2
0.131,0.661,33,study,cafe,,-1,41.9
0.211,0.705,120,work,cafe,10:45,4.75,122.3
0.643,0.471,101,work,cafe,,-1,130.9
0.622,0.504,101,study,office,,-1,117.2
0.118,0.543,106,study,home,22:45,11.75,92.7
0.051,0.167,55,personal,home,20:30,3.5,30.4
0.598,0.382,83,study,office,22:30,6.5,100.4
0.644,0.526,42,work,office,16:45,3.75,70.4
0.431,0.824,75,work,office,,-1,97.3
0.12,0.424,44,study,cafe,,-1,53.7
0.68,0.348,87,work,cafe,,-1,112.3
0.88,1.0,82,study,cafe,,-1,145.9
0.734,0.699,48,health,outdoor,17:18,0.3,0.0
0.15,0.434,97,study,cafe,22:45,4.75,98.4
0.623,0.446,37,study,cafe,15:45,9.75,49.4
0.049,0.486,10,errand,store,,-1,14.3
0.283,0.538,89,personal,store,22:00,12.0,84.1
0.189,0.511,70,personal,home,15:18,5.3,58.9
0.468,0.314,29,personal,store,,-1,38.3
0.369,0.874,36,work,cafe,21:45,6.75,58.7
0.007,0.471,15,errand,home,,-1,6.9
0.419,0.747,36,work,home,,-1,37.9
0.374,0.607,104,work,cafe,,-1,125.6
0.378,0.596,30,personal,home,,-1,27.0
0.492,0.558,77,work,cafe,,-1,95.3
0.733,0.855,118,work,office,22:30,7.5,170.0
0.745,0.875,63,work,home,,-1,89.6
0.251,0.453,11,errand,home,11:00,4.0,9.8
0.435,0.363,37,personal,home,,-1,32.2
0.36,0.587,88,work,home,,-1,88.9
0.794,0.402,115,study,home,17:45,1.75,138.7
0.5,0.558,68,work,home,19:18,2.3,75.3
0.749,0.265,12,errand,home,23:45,1.75,15.5
0.749,0.698,28,health,gym,21:18,0.3,52.3
0.413,0.764,99,work,home,18:15,1.25,99.9
0.159,0.248,36,personal,store,23:18,2.3,36.3
0.882,0.433,82,study,office,15:45,5.75,120.6
0.586,0.308,88,personal,store,20:45,12.75,95.1
0.23,0.465,79,social,cafe,14:00,1.0,77.4
0.262,0.388,56,health,home,,-1,60.7
0.881,0.415,33,study,cafe,,-1,58.3
0.01,0.298,31,errand,home,20:30,3.5,26.6
0.348,0.401,31,errand,store,,-1,38.6
0.511,0.147,66,personal,cafe,,-1,68.5
0.496,0.672,118,work,home,,-1,130.7
0.66,0.485,66,personal,home,16:18,0.3,0.0
0.136,0.477,29,errand,store,20:30,1.5,30.7
0.405,0.901,67,social,cafe,,-1,80.4
0.694,0.876,44,health,gym,,-1,77.1
0.05,0.501,31,errand,store,,-1,31.8
0.36,0.921,113,study,office,23:30,7.5,155.7
0.326,0.135,87,personal,cafe,23:18,6.3,79.2
0.322,0.465,72,personal,home,13:30,2.5,59.6
0.676,0.831,35,health,gym,,-1,66.8
0.643,0.564,84,work,home,23:45,1.75,92.8
0.475,0.278,167,social,home,17:45,9.75,156.0
0.529,0.528,40,personal,cafe,18:45,1.75,41.7
0.302,0.357,18,errand,outdoor,,-1,40.2
0.243,0.485,27,personal,cafe,10:00,1.0,27.7
0.628,0.635,40,personal,store,15:30,0.5,44.8
0.222,0.303,37,health,outdoor,21:45,3.75,62.4
0.125,0.281,86,study,home,14:18,3.3,76.4
0.282,0.401,31,errand,outdoor,13:18,0.3,38.3
0.625,0.183,119,study,home,,-1,118.7
0.587,0.628,48,work,cafe,21:00,0.0,0.0
0.663,0.198,34,work,home,22:45,5.75,34.4
0.13,0.356,70,personal,store,12:15,0.25,0.0
0.342,0.454,71,social,outdoor,10:00,0.0,0.0
0.462,0.238,81,study,cafe,18:30,0.5,0.0
0.788,0.737,40,work,home,22:15,0.25,0.0
0.029,0.19,72,study,cafe,18:18,0.3,0.0
0.766,0.523,53,health,outdoor,,-1,95.1
0.909,0.823,86,study,office,,-1,149.6
0.386,0.848,106,study,cafe,16:18,3.3,124.3
0.326,0.33,84,work,home,20:15,1.25,70.4
0.509,0.57,102,study,office,,-1,118.8
0.693,0.623,38,study,home,21:30,0.5,36.9
0.709,0.423,163,social,home,22:00,0.0,0.0
0.387,0.564,128,social,cafe,23:18,5.3,135.3
0.626,0.734,74,study,home,,-1,81.7
0.516,0.481,53,work,cafe,,-1,70.7
0.543,0.834,59,work,cafe,19:15,6.25,85.1
0.529,0.226,79,study,home,,-1,81.7
0.855,0.424,38,study,home,12:45,2.75,49.4
0.107,0.201,11,errand,outdoor,13:30,6.5,36.6
0.11,0.579,26,errand,home,,-1,21.5
0.275,0.432,60,work,home,,-1,57.9
0.332,0.405,21,errand,home,,-1,15.8
0.472,0.501,64,personal,store,,-1,67.1
0.616,0.825,24,health,gym,,-1,53.6
0.467,0.689,107,study,office,16:15,8.25,127.5
0.825,0.687,54,work,office,17:18,8.3,83.6
0.601,0.622,35,work,cafe,22:30,2.5,47.3
0.593,0.558,102,study,home,,-1,107.5
0.439,0.222,11,errand,home,,-1,7.1
0.158,0.317,11,errand,home,,-1,11.5
0.634,0.562,48,work,cafe,,-1,65.7
0.661,0.631,100,work,office,21:00,0.0,0.0
0.471,0.454,166,social,outdoor,15:00,1.0,0.0
0.392,0.0,29,errand,outdoor,,-1,45.4
0.257,0.296,30,errand,home,23:18,4.3,26.0
0.403,0.593,40,personal,store,,-1,46.6
0.808,0.416,49,work,office,20:00,0.0,0.0
0.536,0.029,118,social,cafe,19:15,0.25,0.0
0.534,1.0,82,study,cafe,19:18,4.3,114.9
0.296,0.497,47,health,home,23:15,7.25,54.1
0.376,0.337,18,personal,store,,-1,30.4
0.296,0.296,27,errand,home,,-1,26.1
0.458,0.467,76,work,home,,-1,79.0
0.435,0.529,71,study,home,,-1,73.9
0.92,0.391,60,health,home,11:18,5.3,91.8
0.397,0.814,41,work,cafe,22:18,5.3,54.4
0.052,0.371,16,personal,home,,-1,13.8
0.223,0.694,63,social,home,21:00,8.0,60.0
0.458,0.431,16,errand,store,15:00,0.0,0.0
0.4,0.518,27,personal,cafe,19:30,10.5,34.2
0.317,0.429,37,personal,cafe,19:45,3.75,39.5
0.539,0.591,92,work,home,,-1,102.1
0.0,0.112,23,personal,store,22:00,0.0,0.0
0.211,0.214,20,personal,cafe,,-1,25.0
0.227,0.578,67,work,office,,-1,79.3
0.472,0.171,24,errand,store,17:00,8.0,29.4
0.589,0.393,35,work,office,,-1,56.8
0.491,0.658,106,study,cafe,,-1,122.0
0.375,0.671,36,study,home,,-1,38.3
0.703,0.515,86,study,home,15:18,3.3,95.3
0.648,0.743,24,health,outdoor,09:45,1.75,54.6
0.371,0.483,64,personal,cafe,21:45,2.75,70.3
0.367,0.337,120,work,cafe,22:15,7.25,132.1
0.361,0.658,44,health,gym,,-1,67.3
0.297,0.399,70,work,office,17:15,2.25,84.5
0.191,0.074,29,errand,store,,-1,31.2
0.804,0.415,39,work,home,,-1,51.9
0.391,0.528,42,study,cafe,,-1,56.5
0.423,0.787,30,work,office,,-1,55.5
0.444,0.588,58,work,office,18:30,12.5,75.2
0.449,0.541,66,personal,store,,-1,68.4
0.576,0.81,35,work,home,22:45,2.75,41.2
0.629,0.257,71,social,outdoor,,-1,100.7
0.467,0.602,46,personal,home,,-1,39.0
0.362,1.0,35,study,office,23:30,2.5,57.2
0.239,0.743,105,work,cafe,,-1,113.7
0.437,0.675,50,study,home,12:30,3.5,54.1
0.595,0.903,41,health,outdoor,,-1,79.0
0.515,0.564,105,study,home,,-1,102.7
0.677,0.876,67,study,office,,-1,100.2
0.457,0.22,108,social,home,,-1,100.2
0.811,0.517,21,health,outdoor,,-1,54.7
0.511,0.608,133,social,outdoor,,-1,159.5
0.779,0.559,71,personal,cafe,,-1,86.6
0.194,0.481,62,personal,cafe,,-1,56.2
0.591,0.546,67,work,home,,-1,64.7
0.339,0.569,65,personal,cafe,23:45,7.75,65.1
0.275,0.228,57,personal,home,22:00,9.0,49.2
0.19,0.564,67,social,outdoor,16:18,7.3,86.9
0.441,0.524,70,personal,cafe,,-1,76.0
